customer_id,age,tenure_months,monthly_spend,orders_last_90d,avg_order_value,days_since_last_order,support_tickets_90d,refund_rate,discount_usage_rate,sessions_last_30d,email_open_rate,payment_failures_90d,late_delivery_count,satisfaction_score,mobile_app_user,membership_tier,acquisition_channel,region,preferred_payment_method,churned
CUST101750,26.0,4,2156.73,2,3235.1,29,0.0,0.076,0.288,10,0.618,0,0,3.6,No,Bronze,Organic,North,UPI,0
CUST104837,24.0,23,6000.94,3,6000.0,76,0.0,0.091,0.455,9,0.412,0,0,3.7,No,Silver,Social,South,,0
CUST104096,40.0,51,2757.53,6,1378.76,21,1.0,0.003,0.073,11,0.71,1,1,4.6,Yes,Platinum,Paid Search,West,Card,0
CUST101799,30.0,18,537.68,4,403.26,73,0.0,0.052,0.622,11,0.475,0,2,3.1,Yes,Silver,Social,Central,Card,1
CUST100338,46.0,20,2742.79,3,2742.79,42,,0.046,0.45,6,0.64,0,1,3.9,Yes,Bronze,Paid Search,East,Wallet,1
CUST100215,44.0,12,1779.18,4,1334.38,79,1.0,0.112,0.177,14,,0,1,4.5,Yes,Silver,Social,North,Card,1
CUST103663,37.0,16,5327.66,3,5327.66,19,0.0,0.086,0.368,7,,0,1,2.3,Yes,Silver,Organic,North,COD,0
CUST101341,38.0,32,1444.55,1,4333.65,10,1.0,0.025,0.317,14,0.671,0,1,3.7,Yes,Bronze,Social,North,COD,1
CUST100011,42.0,39,3203.95,2,4805.92,47,3.0,0.179,0.207,9,0.804,0,2,4.0,Yes,Gold,Organic,West,,0
CUST101520,21.0,43,2441.66,3,2441.66,36,1.0,0.35,0.605,18,0.795,0,3,3.9,Yes,Gold,Organic,South,Card,0
CUST103640,18.0,54,1119.04,5,671.42,16,0.0,0.181,0.675,10,0.861,0,0,3.7,No,Gold,Referral,Central,Wallet,0
CUST103937,39.0,17,2381.57,3,2381.57,53,0.0,0.031,0.613,10,0.644,1,0,3.4,Yes,Silver,Paid Search,North,UPI,1
CUST104427,20.0,23,2996.61,3,2996.61,94,2.0,0.078,0.571,13,0.325,1,0,4.3,No,Silver,Referral,South,COD,0
CUST103004,31.0,7,3039.03,4,2279.27,53,1.0,0.083,0.2,15,0.84,0,1,3.6,No,Bronze,Social,East,NetBanking,0
CUST102864,23.0,39,1067.18,1,3201.54,33,1.0,0.073,0.34,13,0.71,1,1,4.5,Yes,Bronze,Organic,South,NetBanking,0
CUST103115,41.0,16,1232.73,3,1232.73,16,0.0,0.129,0.502,5,0.834,0,1,3.9,No,Silver,Organic,West,NetBanking,0
CUST104840,36.0,34,1709.32,4,1281.99,87,0.0,0.081,0.53,10,0.806,1,0,3.6,Yes,Gold,Partner,South,UPI,0
CUST102322,45.0,5,1381.04,4,1035.78,91,0.0,0.027,0.684,11,0.922,0,3,4.3,Yes,Bronze,Paid Search,East,NetBanking,0
CUST102571,40.0,11,3288.54,3,3288.54,57,1.0,0.062,0.397,9,0.687,0,0,4.7,Yes,Bronze,Referral,Central,UPI,1
CUST102913,18.0,21,3221.44,4,2416.08,27,0.0,0.036,0.098,9,0.651,0,0,4.4,Yes,Silver,Paid Search,North,,0
CUST100101,47.0,14,2860.9,6,1430.45,53,0.0,0.067,0.271,9,0.71,0,0,3.7,Yes,Gold,Email,East,UPI,0
CUST103549,40.0,28,1450.25,2,,19,0.0,0.039,0.455,13,0.697,0,0,3.8,Yes,Platinum,Social,South,UPI,0
CUST101458,52.0,11,3368.76,9,1122.92,100,3.0,0.12,0.203,10,0.457,0,3,3.6,Yes,Platinum,,East,UPI,0
CUST100171,38.0,22,1116.9,9,372.3,33,0.0,0.182,0.311,16,0.778,1,1,3.7,Yes,Gold,Organic,West,NetBanking,0
CUST100107,31.0,14,4693.69,5,2816.21,48,3.0,0.105,0.397,10,0.9,0,3,3.2,Yes,Silver,Paid Search,South,Card,0
CUST104196,37.0,9,2121.13,6,1060.56,20,1.0,0.195,0.558,8,,0,0,3.3,No,Bronze,Email,West,NetBanking,0
CUST103569,43.0,13,1161.24,2,1741.86,24,0.0,0.003,0.151,9,0.563,1,1,5.0,Yes,Platinum,Organic,East,Card,0
CUST104991,33.0,39,3810.41,1,6000.0,37,2.0,0.077,0.53,12,0.739,1,1,3.5,Yes,Silver,Referral,North,,0
CUST104295,39.0,14,1110.89,1,3332.67,11,2.0,0.026,0.269,19,0.642,1,1,3.8,No,Platinum,Partner,West,Card,0
CUST104063,28.0,12,2470.78,5,1482.47,83,2.0,0.083,0.409,12,0.696,0,0,4.4,Yes,Silver,Referral,Central,Wallet,0
CUST103861,41.0,15,,4,1376.54,26,0.0,0.179,0.36,7,0.679,1,1,3.2,Yes,Bronze,Paid Search,East,NetBanking,0
CUST104122,24.0,24,2156.03,2,3234.04,52,2.0,0.055,0.414,8,0.917,0,2,3.2,Yes,Bronze,Referral,South,Card,0
CUST104629,24.0,42,6122.47,4,4591.85,27,0.0,0.036,0.367,11,0.406,0,2,4.3,No,Silver,Organic,South,UPI,0
CUST100060,18.0,22,2099.32,4,1574.49,39,1.0,0.034,0.255,14,0.517,0,2,2.1,No,Bronze,Referral,West,UPI,0
CUST101240,47.0,7,1563.22,4,,130,1.0,0.007,0.642,14,,1,1,3.7,Yes,Bronze,Partner,North,UPI,1
CUST104637,24.0,20,1260.6,3,1260.6,31,0.0,0.066,0.042,8,0.392,0,2,3.7,Yes,Gold,Email,South,Card,0
CUST101040,24.0,12,1289.7,6,644.85,45,2.0,0.057,0.625,8,0.498,1,0,4.3,Yes,Gold,Email,East,Wallet,0
CUST104187,30.0,3,2057.74,4,1543.3,62,1.0,0.179,0.477,10,0.857,0,0,4.8,No,Silver,Partner,Central,Card,0
CUST102760,27.0,24,1090.56,2,1635.84,38,2.0,0.149,0.489,9,0.472,1,0,3.8,Yes,Bronze,Social,East,UPI,0
CUST102120,40.0,6,6688.74,0,831.66,20,1.0,0.196,0.174,13,0.479,0,1,4.6,No,Bronze,Referral,North,Card,1
CUST101524,30.0,12,5549.19,2,6000.0,84,0.0,0.109,0.137,10,0.807,2,0,4.2,Yes,Silver,Social,North,Wallet,0
CUST103521,34.0,40,2889.93,2,4334.89,58,1.0,0.125,0.378,12,,0,1,2.4,Yes,Silver,Paid Search,Central,NetBanking,0
CUST100153,29.0,49,4330.3,8,1623.86,20,4.0,0.012,0.23,11,0.762,0,1,5.0,Yes,Gold,Referral,South,Wallet,0
CUST102248,33.0,36,,4,1367.36,49,,0.021,0.041,15,0.774,0,2,4.5,Yes,Bronze,Social,East,NetBanking,0
CUST100481,48.0,15,1664.9,3,1664.9,54,1.0,0.093,0.208,20,0.638,0,2,3.9,No,Gold,Referral,South,Card,0
CUST104233,48.0,15,1840.33,7,788.71,45,3.0,0.176,0.611,9,0.865,0,0,4.6,No,Bronze,Organic,East,Card,0
CUST104305,34.0,9,7579.14,2,6000.0,58,2.0,0.05,0.175,11,0.883,0,0,3.0,Yes,Gold,Email,West,UPI,1
CUST103578,40.0,6,2109.08,3,2109.08,39,1.0,0.025,0.365,9,0.668,1,2,,Yes,Gold,Email,North,NetBanking,0
CUST104125,33.0,16,905.7,4,679.28,57,0.0,0.139,0.577,8,0.6,0,2,5.0,Yes,Silver,Paid Search,Central,Card,0
CUST103562,21.0,15,1639.84,4,1229.88,34,2.0,0.089,0.286,7,0.731,0,1,4.2,Yes,Bronze,Paid Search,South,UPI,0
CUST103315,43.0,28,1262.58,3,1262.58,44,0.0,0.108,0.27,11,0.646,0,0,2.1,Yes,Silver,Paid Search,North,UPI,0
CUST101762,28.0,34,2362.24,3,2362.24,71,3.0,0.156,0.31,12,0.55,1,1,4.9,No,Silver,Referral,South,UPI,0
CUST103538,43.0,19,938.9,3,938.9,9,5.0,0.044,0.324,6,0.561,1,1,5.0,No,Gold,Email,West,UPI,0
CUST104803,44.0,47,5875.83,9,1958.61,35,0.0,0.14,0.141,11,0.798,0,1,4.2,Yes,Silver,Social,West,UPI,0
CUST100750,34.0,90,2472.63,5,1483.58,50,0.0,0.26,0.224,12,0.697,0,0,1.8,Yes,Bronze,Partner,East,COD,0
CUST103619,31.0,17,583.63,6,291.82,33,1.0,0.011,0.125,9,0.715,0,1,4.1,Yes,Bronze,Social,West,Card,0
CUST101785,46.0,29,3002.04,7,1286.59,13,1.0,0.136,0.312,10,,0,0,2.8,Yes,Bronze,Organic,Central,,0
CUST104270,21.0,22,1960.72,4,,21,2.0,0.081,0.337,12,0.559,0,3,3.1,Yes,Bronze,Organic,North,UPI,0
CUST103383,27.0,10,2576.0,2,3864.0,93,1.0,0.151,0.241,6,0.709,2,1,4.5,Yes,Gold,Organic,Central,UPI,0
CUST104348,38.0,58,7675.18,4,5756.38,82,3.0,0.274,0.217,9,0.569,1,2,5.0,No,Bronze,Email,East,Card,0
CUST100405,31.0,9,,1,5089.8,67,1.0,0.03,0.336,13,0.702,0,2,3.2,No,Silver,Partner,East,UPI,1
CUST100757,43.0,8,3454.17,4,2590.63,40,0.0,0.069,0.645,7,0.562,0,1,4.4,No,Silver,Social,Central,UPI,0
CUST102711,41.0,35,2949.63,1,6000.0,30,1.0,0.162,0.551,4,0.877,0,2,3.0,Yes,Bronze,Paid Search,South,UPI,0
CUST102670,41.0,7,1413.72,4,1060.29,11,0.0,0.074,0.467,7,0.716,1,1,3.3,Yes,Bronze,Referral,East,Wallet,1
CUST103983,20.0,22,4200.4,4,3150.3,47,2.0,0.145,0.699,12,0.864,0,0,3.8,Yes,Bronze,Partner,South,UPI,0
CUST100097,24.0,29,1229.91,4,922.43,65,2.0,0.017,0.58,12,0.56,0,5,3.6,Yes,Bronze,Paid Search,North,UPI,1
CUST101333,37.0,12,2930.47,5,1758.28,55,0.0,0.048,0.158,15,0.574,1,2,4.0,Yes,Silver,Paid Search,East,COD,0
CUST104451,32.0,37,1245.19,4,933.89,37,2.0,0.036,0.385,13,0.74,3,1,2.7,No,Silver,Email,South,UPI,1
CUST102791,33.0,27,1570.02,6,785.01,66,0.0,0.002,0.139,11,0.711,0,0,3.6,Yes,Silver,Paid Search,North,UPI,0
CUST102854,26.0,6,4674.04,8,1752.76,67,1.0,0.085,0.247,13,0.941,1,1,4.4,Yes,Bronze,Organic,Central,NetBanking,1
CUST100186,36.0,24,7623.52,4,5717.64,52,0.0,0.132,0.323,12,,0,1,3.0,No,Bronze,Partner,Central,Card,0
CUST104003,56.0,34,2058.99,3,2058.99,21,1.0,0.047,0.189,10,0.73,0,1,3.7,Yes,Silver,Referral,East,Card,0
CUST102723,36.0,18,1030.1,2,1545.15,49,0.0,0.178,0.352,6,0.84,0,1,4.5,Yes,Silver,Social,East,UPI,0
CUST103583,33.0,26,2161.53,4,1621.15,29,0.0,0.134,0.17,14,0.835,0,0,2.6,Yes,Silver,Referral,North,UPI,1
CUST102058,28.0,17,3836.72,5,2302.03,40,3.0,0.204,0.345,5,0.547,1,1,3.4,No,Bronze,Paid Search,South,UPI,0
CUST101319,46.0,4,2304.28,3,2304.28,9,3.0,0.057,0.14,11,0.698,0,0,3.3,Yes,Gold,Organic,South,NetBanking,0
CUST100148,45.0,21,1764.79,3,1764.79,17,2.0,0.093,0.132,11,0.685,0,0,3.8,Yes,Bronze,Partner,East,COD,1
CUST100028,38.0,16,2900.26,3,2900.26,51,3.0,0.003,0.392,9,0.676,0,2,4.4,Yes,Platinum,Partner,South,UPI,0
CUST104140,33.0,66,435.53,3,435.53,24,1.0,0.033,0.421,10,0.901,2,1,3.9,Yes,Bronze,Referral,North,UPI,0
CUST104009,46.0,11,2427.98,3,2427.98,21,1.0,0.123,0.053,11,0.599,1,1,4.6,Yes,Bronze,Organic,East,Wallet,1
CUST103363,25.0,8,5172.24,6,2586.12,27,1.0,0.075,0.208,9,0.839,1,0,3.0,No,Platinum,Organic,North,Card,0
CUST100692,44.0,6,2663.04,7,1141.3,18,1.0,0.23,0.476,10,0.71,0,0,4.2,No,Bronze,Organic,South,UPI,0
CUST102866,39.0,21,1523.62,4,1142.71,57,1.0,0.228,0.323,10,0.917,0,0,4.0,Yes,Bronze,,West,COD,0
CUST103776,25.0,26,3982.95,2,5974.42,12,1.0,0.054,0.436,7,0.555,0,0,3.1,Yes,Bronze,Partner,South,UPI,0
CUST101386,46.0,29,2935.39,4,2201.54,13,1.0,0.068,0.357,7,0.606,0,1,4.4,Yes,Bronze,Referral,East,UPI,0
CUST101845,18.0,17,2046.97,6,1023.48,34,1.0,0.175,0.704,10,0.482,0,1,3.3,No,Bronze,Organic,Central,,0
CUST104730,32.0,9,1607.64,6,803.82,66,2.0,0.009,0.226,13,0.706,0,1,3.0,Yes,Silver,Organic,West,Card,1
CUST100129,25.0,27,2272.93,5,1363.76,44,1.0,0.007,0.268,9,0.69,0,1,4.5,No,Silver,Organic,South,UPI,0
CUST101599,23.0,8,1121.56,3,1121.56,36,0.0,0.087,0.211,11,0.341,0,0,3.8,Yes,Bronze,Referral,North,UPI,0
CUST103629,40.0,55,1056.51,4,,93,0.0,0.277,0.206,11,0.412,0,1,4.2,No,Gold,Partner,South,NetBanking,1
CUST104503,42.0,4,3422.02,2,5133.03,38,0.0,0.102,0.203,15,0.627,1,0,4.0,Yes,Silver,Paid Search,West,Card,0
CUST100701,32.0,34,2712.58,5,1627.55,180,1.0,0.031,0.503,2,0.701,1,2,5.0,Yes,Gold,Social,East,UPI,1
CUST103982,30.0,24,8000.0,1,6000.0,29,0.0,0.013,0.756,11,0.6,1,1,4.2,Yes,Silver,Paid Search,West,COD,0
CUST103028,26.0,11,3751.6,4,2813.7,98,2.0,0.078,0.414,7,0.642,1,1,5.0,Yes,Silver,Organic,West,COD,0
CUST102969,34.0,9,779.93,2,1169.9,28,0.0,0.08,0.261,8,0.579,1,4,4.0,No,Gold,Paid Search,East,COD,0
CUST104356,42.0,58,1927.0,2,2890.5,128,2.0,0.117,0.316,13,0.62,0,1,3.5,Yes,Bronze,Organic,South,NetBanking,1
CUST101708,44.0,12,3686.74,3,3686.74,34,2.0,0.188,0.285,11,0.597,0,0,2.6,No,Bronze,Social,East,UPI,0
CUST102953,18.0,5,1487.35,4,1115.51,40,,0.175,0.525,8,0.515,0,2,3.7,Yes,Bronze,Paid Search,Central,Card,0
CUST100454,35.0,54,,4,2289.4,44,0.0,0.009,0.068,7,0.538,0,0,2.8,Yes,Gold,Social,East,NetBanking,0
CUST102868,35.0,14,2532.4,5,1519.44,65,2.0,0.164,0.757,10,,1,2,3.3,No,Bronze,Partner,Central,NetBanking,1
CUST102040,43.0,47,3350.43,3,3350.43,54,0.0,0.034,0.064,14,0.546,0,2,4.4,No,Bronze,Social,East,Card,0
CUST101772,21.0,37,1048.41,6,524.21,22,0.0,0.038,0.529,8,0.67,1,2,2.9,No,Gold,Social,West,NetBanking,0
CUST102315,38.0,34,2088.33,6,1044.16,44,3.0,0.057,0.217,9,0.724,1,0,4.3,Yes,Bronze,Organic,Central,Card,0
CUST100609,39.0,35,6049.78,2,6000.0,75,1.0,0.057,0.7,17,0.47,1,0,4.3,No,Bronze,Email,West,UPI,0
CUST100167,38.0,24,2080.62,2,3120.93,96,2.0,0.032,0.367,8,0.821,0,0,5.0,Yes,Bronze,Paid Search,South,Card,0
CUST100730,38.0,16,2673.24,2,4009.86,69,3.0,0.158,0.486,12,0.762,0,0,3.6,Yes,Bronze,Partner,West,UPI,0
CUST104248,28.0,14,2605.01,7,1116.43,35,3.0,0.119,0.479,7,0.595,0,1,3.5,No,Bronze,Organic,North,NetBanking,0
CUST103358,24.0,23,1455.94,2,2183.91,36,0.0,0.019,0.238,13,0.339,0,0,3.1,No,Bronze,Email,North,COD,0
CUST102074,35.0,35,1581.09,8,592.91,36,2.0,0.024,0.376,7,0.661,1,0,,Yes,Bronze,Paid Search,Central,COD,0
CUST104039,32.0,13,998.36,5,599.02,66,2.0,0.152,0.438,10,0.545,0,0,3.0,No,Gold,Partner,West,UPI,0
CUST103700,33.0,22,4172.07,3,4172.07,87,1.0,0.345,0.333,10,0.59,0,0,2.2,Yes,Platinum,Paid Search,Central,UPI,1
CUST101622,42.0,5,3595.35,4,2696.51,60,0.0,0.132,0.829,15,0.634,1,1,4.3,Yes,Bronze,Email,West,Wallet,1
CUST100587,26.0,54,1211.24,2,1816.86,63,1.0,0.079,0.305,7,0.435,0,1,3.2,Yes,Silver,Partner,West,Card,0
CUST101401,,46,1003.13,5,601.88,29,2.0,0.197,0.068,5,0.216,0,0,4.3,Yes,Silver,Referral,South,Card,0
CUST103045,30.0,26,2438.39,4,1828.79,21,,0.069,0.64,13,0.767,1,1,4.6,Yes,Bronze,Social,West,Card,0
CUST103224,37.0,14,2189.48,7,938.35,11,2.0,0.254,0.499,13,0.852,0,0,2.9,No,Silver,Email,West,Card,0
CUST101700,23.0,36,3780.61,6,1890.3,101,1.0,0.047,0.776,7,0.61,0,3,3.5,No,Bronze,Paid Search,South,UPI,0
CUST103088,36.0,21,1517.76,1,4553.28,23,2.0,0.33,0.258,9,0.415,1,5,4.0,Yes,Bronze,Paid Search,South,COD,0
CUST104390,36.0,14,691.52,6,345.76,26,2.0,0.032,0.391,13,0.386,1,0,4.7,Yes,Silver,Partner,West,COD,0
CUST102981,49.0,56,1328.47,3,1328.47,94,2.0,0.234,0.598,9,0.637,0,0,4.4,Yes,Gold,Organic,West,UPI,1
CUST100040,41.0,9,5207.98,7,2231.99,66,0.0,0.077,0.471,9,0.687,0,1,3.4,Yes,Silver,Social,West,NetBanking,0
CUST101379,49.0,38,1206.61,3,1206.61,24,2.0,0.035,0.24,14,0.262,0,0,4.7,Yes,Silver,Paid Search,East,UPI,0
CUST102089,39.0,9,1459.87,8,547.45,83,0.0,0.245,0.303,13,0.5,0,1,2.7,No,Gold,Referral,Central,UPI,1
CUST102175,35.0,17,2492.07,7,1068.03,12,2.0,0.026,0.542,12,0.48,3,2,4.0,Yes,Bronze,Referral,West,NetBanking,0
CUST103217,46.0,29,2289.3,4,1716.98,28,1.0,0.098,0.532,10,0.71,0,0,5.0,Yes,Bronze,Organic,East,UPI,0
CUST102885,37.0,40,1949.65,3,1949.65,15,0.0,0.095,0.154,7,0.854,0,2,4.5,Yes,Bronze,Partner,South,Card,0
CUST100074,35.0,20,4800.74,4,3600.56,19,1.0,0.029,0.428,10,0.449,0,2,2.9,Yes,Gold,Partner,South,Card,0
CUST103909,19.0,22,2506.4,6,1253.2,33,1.0,0.04,0.183,8,0.607,0,0,3.7,Yes,Gold,Email,East,,0
CUST104964,28.0,13,1332.61,4,999.46,34,3.0,0.013,0.381,7,0.707,0,0,4.4,Yes,Silver,Social,East,Wallet,0
CUST102657,24.0,17,3329.96,3,3329.96,38,0.0,0.272,0.425,10,0.819,1,0,3.4,No,Gold,Paid Search,West,NetBanking,0
CUST103180,24.0,10,1133.52,5,680.11,18,0.0,0.038,0.257,10,0.498,0,0,3.1,Yes,Gold,Social,North,COD,0
CUST102076,34.0,14,3467.71,3,3467.71,61,2.0,0.008,0.154,8,0.859,1,2,4.7,No,Bronze,Organic,South,UPI,0
CUST100441,37.0,14,5281.75,1,6000.0,28,2.0,0.193,0.185,10,0.777,0,1,4.3,No,Bronze,Organic,South,Card,1
CUST104051,33.0,22,1696.99,7,727.28,45,0.0,0.04,0.106,11,0.811,0,3,3.3,Yes,Bronze,Paid Search,South,UPI,0
CUST102051,22.0,4,906.21,5,543.73,114,2.0,0.048,0.243,5,0.707,0,0,3.8,Yes,Bronze,Email,West,UPI,1
CUST102541,38.0,11,3959.36,4,2969.52,21,2.0,0.054,0.374,11,0.803,0,1,2.8,Yes,Bronze,Email,West,UPI,0
CUST103306,39.0,15,2041.8,12,510.45,64,0.0,0.059,0.405,8,0.673,0,0,3.3,Yes,Bronze,,West,COD,0
CUST101301,18.0,13,4941.32,10,,54,1.0,0.074,0.784,7,0.743,0,2,5.0,No,Bronze,Organic,North,UPI,0
CUST101781,,52,1803.76,5,1082.26,28,2.0,0.051,0.325,12,0.68,0,1,3.4,Yes,Silver,Social,North,UPI,0
CUST104814,36.0,18,2516.73,6,1258.36,36,1.0,0.173,0.556,10,0.749,0,0,3.8,Yes,Platinum,Referral,West,Card,0
CUST103430,18.0,23,2186.21,5,1311.73,40,0.0,0.175,0.529,7,0.573,0,0,4.0,Yes,Silver,Email,South,Card,1
CUST101304,31.0,45,8000.0,6,4000.0,32,1.0,0.081,0.629,11,0.819,0,0,3.6,Yes,Gold,Social,South,NetBanking,0
CUST100236,18.0,25,1834.81,1,5504.43,62,3.0,0.08,0.515,5,0.938,0,0,4.3,Yes,Silver,Paid Search,West,Card,1
CUST102599,44.0,23,3109.76,3,3109.76,36,0.0,0.006,0.09,9,0.703,0,1,3.2,Yes,Bronze,Email,West,Card,0
CUST100520,24.0,7,845.4,6,422.7,45,1.0,0.069,0.338,19,0.712,0,1,3.9,Yes,Silver,Organic,East,UPI,0
CUST102573,36.0,14,2518.2,1,6000.0,42,1.0,0.044,0.129,9,0.709,1,0,3.8,Yes,Gold,Paid Search,East,Card,0
CUST103280,51.0,26,2978.6,4,2233.95,47,0.0,0.212,0.507,11,0.499,1,1,4.7,Yes,Bronze,Partner,South,UPI,0
CUST103186,24.0,14,3192.45,4,2394.34,29,0.0,0.056,0.43,13,0.667,2,0,3.5,No,Bronze,Partner,North,UPI,0
CUST102768,42.0,8,1504.47,7,644.77,49,0.0,0.061,0.592,9,0.463,1,1,3.7,Yes,Bronze,Referral,West,COD,1
CUST100735,36.0,22,1217.67,5,730.6,2,1.0,0.03,0.127,9,0.539,0,2,5.0,Yes,Platinum,Paid Search,North,UPI,0
CUST104703,37.0,45,2957.14,5,1774.28,51,2.0,0.061,0.453,10,0.662,0,0,3.4,Yes,Gold,Organic,West,UPI,0
CUST104929,45.0,13,672.27,5,,63,0.0,0.062,0.216,9,0.742,0,0,3.0,No,Gold,Partner,Central,UPI,0
CUST102106,48.0,20,2016.88,7,864.38,18,1.0,0.02,0.12,9,0.856,0,0,4.7,No,Platinum,Social,East,UPI,0
CUST102679,39.0,35,1303.2,4,,25,1.0,0.049,0.355,4,0.612,0,2,4.6,No,Bronze,Organic,South,UPI,0
CUST103229,19.0,35,1370.23,7,587.24,32,0.0,0.114,0.438,10,0.758,0,1,3.7,Yes,Bronze,Email,South,UPI,0
CUST102761,18.0,16,2427.2,4,1820.4,10,0.0,0.013,0.22,11,0.804,1,0,4.1,No,Silver,Partner,South,UPI,0
CUST100592,52.0,23,969.16,5,581.5,60,0.0,0.151,0.089,11,0.77,0,0,4.2,Yes,Bronze,Paid Search,West,Card,0
CUST101303,42.0,34,2433.78,4,1825.34,32,1.0,0.062,0.476,12,0.388,2,0,4.3,Yes,Gold,Referral,North,UPI,0
CUST101387,23.0,15,1512.94,2,2269.41,39,3.0,0.073,0.134,13,0.883,2,1,4.2,Yes,Bronze,Organic,East,UPI,1
CUST104695,38.0,11,1014.78,1,3044.34,39,1.0,0.038,0.484,9,0.403,0,0,4.0,No,Bronze,Partner,East,Card,0
CUST104526,32.0,16,1989.1,3,1989.1,9,3.0,0.094,0.406,10,0.78,0,0,2.8,No,Gold,Social,South,Card,0
CUST103947,18.0,17,2280.46,5,1368.28,53,0.0,0.021,0.247,8,0.451,2,1,4.1,Yes,Silver,Organic,West,UPI,0
CUST101890,44.0,40,3071.63,6,1535.81,49,1.0,0.117,0.34,4,0.891,0,0,3.7,No,Gold,Paid Search,North,UPI,0
CUST102987,50.0,30,2173.7,4,1630.28,51,2.0,0.031,0.057,14,0.764,0,0,3.0,No,Silver,Referral,South,NetBanking,0
CUST104924,20.0,11,2679.07,5,1607.44,42,3.0,0.117,0.24,10,0.895,0,1,5.0,Yes,Gold,Paid Search,Central,Wallet,0
CUST103297,33.0,21,2708.17,2,4062.26,44,1.0,0.025,0.182,10,0.852,1,0,3.8,No,Bronze,Paid Search,South,Card,0
CUST100904,28.0,23,1382.42,3,1382.42,20,1.0,0.081,0.265,5,0.537,0,0,3.4,Yes,Silver,Organic,North,Wallet,0
CUST104609,30.0,48,2552.22,10,765.67,59,1.0,0.111,0.222,3,0.369,0,0,4.0,No,Gold,Paid Search,West,Card,0
CUST101279,32.0,28,2503.24,1,6000.0,21,0.0,0.004,0.323,13,0.361,0,2,4.5,No,Bronze,Social,South,UPI,0
CUST100933,50.0,40,2457.56,5,1474.54,61,0.0,0.037,0.121,12,,1,1,3.9,Yes,Silver,Social,Central,UPI,0
CUST104899,30.0,13,2787.7,3,2787.7,13,0.0,0.204,0.52,9,0.877,0,1,4.0,No,Bronze,Referral,South,Card,0
CUST102308,47.0,27,2893.03,3,2893.03,56,2.0,0.11,0.652,11,0.491,2,2,3.0,Yes,Gold,Social,South,UPI,1
CUST101555,28.0,12,1369.88,2,2054.82,10,2.0,0.005,0.168,7,0.727,0,0,5.0,Yes,Bronze,Paid Search,West,Card,1
CUST104533,19.0,20,4325.45,1,6000.0,16,2.0,0.004,0.214,14,0.452,1,1,4.9,No,Gold,Paid Search,South,Card,0
CUST103190,20.0,27,4454.74,3,4454.74,18,1.0,0.067,0.428,8,0.748,0,0,4.6,Yes,Gold,Referral,South,UPI,0
CUST104441,18.0,20,1261.7,2,,12,2.0,0.227,0.392,9,0.373,0,1,3.9,No,Silver,Paid Search,Central,UPI,0
CUST100706,25.0,5,1889.37,3,1889.37,21,2.0,0.134,0.275,11,0.782,1,1,3.1,Yes,Gold,Referral,South,UPI,0
CUST104690,45.0,13,1599.13,3,1599.13,26,2.0,0.28,0.199,10,0.62,0,0,,Yes,Bronze,Social,East,Card,0
CUST103070,43.0,39,3158.17,4,2368.63,30,0.0,0.03,0.658,12,0.81,0,2,3.8,Yes,Bronze,Email,South,COD,0
CUST100745,43.0,8,1244.08,2,1866.12,29,3.0,0.098,0.053,12,0.549,0,0,3.2,Yes,Bronze,Partner,East,UPI,1
CUST103594,30.0,21,2609.07,8,978.4,25,0.0,0.13,0.214,7,0.612,0,1,4.6,Yes,Gold,,East,Card,0
CUST101939,26.0,43,2706.12,3,2706.12,39,2.0,0.219,0.255,16,0.636,1,1,5.0,Yes,Bronze,Referral,South,UPI,1
CUST104400,34.0,11,830.4,1,2491.2,45,0.0,0.074,0.541,12,0.525,0,2,3.3,Yes,Bronze,Partner,Central,Card,1
CUST102862,26.0,7,4252.44,4,3189.33,17,1.0,0.026,0.5,18,0.555,0,0,4.0,Yes,Platinum,Partner,East,NetBanking,0
CUST103996,44.0,21,2421.95,8,908.23,114,,0.115,0.439,12,0.719,0,0,3.6,Yes,Bronze,Partner,South,UPI,1
CUST100513,33.0,34,3200.67,5,1920.4,78,3.0,0.075,0.208,9,0.527,1,2,4.5,Yes,Bronze,Partner,Central,UPI,0
CUST100081,27.0,52,495.17,9,165.06,63,2.0,0.013,0.406,8,0.605,0,1,2.8,Yes,Gold,Organic,East,Card,0
CUST104976,35.0,40,3534.14,4,,40,1.0,0.093,0.421,9,0.512,0,1,4.2,Yes,Gold,Partner,East,NetBanking,1
CUST101308,18.0,5,4691.12,6,2345.56,36,1.0,0.035,0.284,6,0.768,0,1,3.3,Yes,Gold,Referral,East,Card,0
CUST104614,28.0,43,2060.01,1,6000.0,33,2.0,0.032,0.343,9,0.829,0,1,4.3,No,Gold,Organic,South,UPI,0
CUST100914,,26,4111.44,3,4111.44,44,0.0,0.245,0.614,9,0.753,0,0,4.5,Yes,Gold,Paid Search,Central,UPI,1
CUST103452,53.0,31,2180.29,8,817.61,31,1.0,0.065,0.184,8,0.68,1,2,4.2,Yes,Bronze,Organic,West,UPI,0
CUST103695,26.0,5,1759.1,1,5277.3,4,0.0,0.059,0.224,13,0.605,0,2,3.5,No,Silver,Organic,South,Card,0
CUST104804,29.0,25,1735.59,6,867.8,12,2.0,0.035,0.451,13,0.596,0,1,3.1,No,Silver,Social,West,NetBanking,1
